income,credit_score,loan_amount,employment_length_years,loan_status,loan_to_income
27103.99,677,15000.0,11,1,0.5534036352715865
28014.15,623,5000.0,39,0,0.17847486092346462
46012.63,640,5000.0,11,1,0.10866345471982976
28209.37,786,10000.0,35,0,0.3544795761275021
43211.63,606,10000.0,39,0,0.2314138250784551
97148.71499999998,711,10000.0,28,0,0.10293390979067722
61247.29,654,25000.0,1,1,0.4081746608762465
29863.31,635,25000.0,28,1,0.8371196253990131
74662.14,850,15000.0,29,0,0.20090234619117278
28428.71,506,25000.0,35,1,0.8793617662649391
10690.66,779,10000.0,24,1,0.9353084553754983
19833.91,716,20000.0,20,1,1.008323203886481
11819.72,602,10000.0,21,1,0.8459721573643568
29410.06,813,15000.0,9,1,0.5100122198927886
36719.05,465,20000.0,30,1,0.5446615677266234
97148.71499999998,598,25000.0,8,0,0.25733477447669306
44185.7,529,20000.0,38,0,0.45262488486354496
31841.94,691,15000.0,33,1,0.471062031332534
59733.21,539,25000.0,38,0,0.4185206433633256
9636.55,693,5000.0,22,1,0.5188040528972613
41829.99,631,10000.0,11,1,0.239057215714952
57671.54,602,10000.0,6,1,0.17339274462335108
14955.71,689,15000.0,31,1,1.0028943531030554
72131.95,623,15000.0,18,1,0.20794934908387916
44493.48,541,10000.0,21,0,0.22474697985008477
28305.95,850,20000.0,15,1,0.7065402666129695
53086.03,601,5000.0,7,0,0.09418496382261354
97148.71499999998,428,5000.0,29,0,0.05146695489533861
40502.53,566,15000.0,5,0,0.37033809151943053
42147.57,523,15000.0,1,1,0.35588396000149
27567.24,733,20000.0,33,0,0.7254725002394059
21809.34,682,15000.0,28,1,0.687747187801749
59766.55,690,5000.0,39,0,0.08365743618401623
21727.84,613,10000.0,19,1,0.4602178487208705
37908.85,622,5000.0,2,1,0.13189184341272783
27266.27,613,20000.0,34,1,0.733480102701884
48406.43,642,10000.0,7,0,0.20657985767887285
44364.61,734,10000.0,11,0,0.22539980854540262
67678.51,684,5000.0,31,0,0.07387760342827542
26741.99,700,10000.0,28,0,0.37392976626772095
30886.52,700,10000.0,20,0,0.32375535491357027
20185.94,738,15000.0,2,1,0.7430546680180354
27817.6,679,10000.0,37,0,0.35947172035975933
45541.55,686,20000.0,26,1,0.43914976214551005
57193.36,769,10000.0,2,0,0.1748424145317825
20883.21,583,15000.0,0,1,0.7182459858428928
61191.5,564,25000.0,19,1,0.4085467990358296
81910.52,531,25000.0,6,1,0.30520737498217587
46539.7,668,20000.0,0,1,0.429731396390686
97148.71499999998,465,20000.0,9,0,0.20586781958135444
22827.62,696,10000.0,11,1,0.4380466274352107
17209.33,639,10000.0,3,1,0.5810463831896309
12491.05,763,25000.0,6,1,2.0012728095068466
89109.98,583,25000.0,9,1,0.28054904120681873
53777.98,630,5000.0,21,0,0.09297312816271339
35124.33,762,25000.0,24,1,0.7117370854594106
42958.13,788,25000.0,28,0,0.5819484705579466
18484.85,582,20000.0,38,1,1.0819085949523555
97148.71499999998,668,5000.0,14,0,0.05146695489533861
39243.17,679,5000.0,18,1,0.12740745950290197
38779.11,687,10000.0,38,1,0.25786414736832874
56131.92,624,10000.0,17,0,0.17814858019144558
48465.41,778,5000.0,2,0,0.10316423271292427
41536.61,461,5000.0,5,0,0.12037283801354964
22600.23,608,10000.0,21,1,0.4424537956562541
48188.76,695,20000.0,30,1,0.41502593082015765
97148.71499999998,696,20000.0,20,0,0.20586781958135444
81409.89,785,20000.0,7,0,0.24566737938867883
94458.13,770,20000.0,0,1,0.21173178283560307
26722.75,621,10000.0,2,1,0.37419898030777865
20055.07,780,15000.0,28,1,0.747903253229571
33675.57,579,25000.0,5,1,0.7423558871939749
37550.24,743,25000.0,32,0,0.6657569763342036
70018.51,831,25000.0,17,0,0.3570433440622478
13154.53,771,25000.0,0,1,1.90034152937966
90919.54,661,10000.0,21,1,0.10998614834447751
33030.78,617,15000.0,30,0,0.45410813465093314
28109.74,497,10000.0,22,1,0.35573592157303574
19786.15,681,15000.0,7,1,0.7580677358790932
13454.73,538,10000.0,28,1,0.7431778134668279
59510.16,571,5000.0,18,0,0.08401785480235975
37948.71,531,15000.0,15,1,0.39525993742771687
16747.82,604,25000.0,18,1,1.4926424667528817
16696.47,647,15000.0,36,1,0.8983396885875524
29688.92,677,20000.0,21,1,0.6736292991021869
97148.71499999998,590,15000.0,18,0,0.15440086468601583
31077.68,757,20000.0,3,1,0.6435279748045927
14736.96,629,20000.0,4,1,1.3570399159720885
31336.98,571,5000.0,4,0,0.15955080703989216
30833.77,673,15000.0,24,1,0.4864638199020132
7200.23,846,5000.0,23,1,0.6943258304484096
35151.52,684,25000.0,0,1,0.7111865664253944
31616.65,614,15000.0,27,1,0.47441856051920367
55145.14,497,10000.0,20,0,0.18133635463878342
97148.71499999998,628,10000.0,18,0,0.10293390979067722
71391.85,673,10000.0,22,1,0.14007004903152065
30904.8,611,20000.0,13,0,0.6471277235988067
18696.37,483,10000.0,5,1,0.5348345783390926
97148.71499999998,565,25000.0,31,1,0.25733477447669306
37629.03,795,15000.0,31,1,0.39861780604479985
36620.28,793,15000.0,7,1,0.409597916839608
35793.62,561,20000.0,36,1,0.5587431854284247
40898.59,717,20000.0,21,0,0.4890024569928452
33302.37,532,20000.0,7,1,0.6005398252489162
25740.03,790,25000.0,37,1,0.9712121076740131
26157.33,675,15000.0,9,1,0.5734311020619435
35608.8,745,5000.0,2,0,0.1404107857949216
26211.28,478,20000.0,12,1,0.7630011582357582
23677.78,718,10000.0,38,1,0.4223190552891661
38710.19,649,5000.0,29,0,0.1291616196763778
31163.84,735,5000.0,3,1,0.16043721065149058
89535.98,741,20000.0,5,1,0.22337139358508631
7401.35,657,10000.0,15,1,1.350922342229157
69905.81,590,20000.0,21,1,0.2860951601138716
76699.55,728,20000.0,26,0,0.2607543231437063
10466.82,644,10000.0,20,1,0.9553087462336953
29566.21,563,5000.0,28,0,0.16910624979495867
29060.51,558,5000.0,0,1,0.17204887151424686
15607.28,502,10000.0,29,0,0.6406855848306156
22772.52,599,5000.0,23,1,0.21955323551212108
18650.99,760,25000.0,12,1,1.340339556261825
97148.71499999998,668,20000.0,29,0,0.20586781958135444
63666.07,597,25000.0,25,0,0.39266766948753884
77880.67,730,25000.0,33,0,0.32099979366133263
55994.19,567,25000.0,19,1,0.44646691974792835
18445.37,660,15000.0,5,1,0.8131681192559838
26510.28,632,15000.0,8,1,0.5657968985277211
48709.27,728,25000.0,36,0,0.5132387892738021
17443.52,492,20000.0,36,1,1.1464918495894412
55703.54,565,25000.0,15,1,0.44879645357452014
31439.01,486,25000.0,3,1,0.7951651414869143
29001.64,624,15000.0,31,0,0.5171942967950504
55635.46,771,25000.0,19,1,0.4493456269503847
47408.56,599,20000.0,28,1,0.4218558451080331
29243.73,599,20000.0,30,0,0.6838838997658724
72809.22,737,25000.0,16,0,0.34335839117090977
18984.19,757,20000.0,24,1,1.053452717618312
52552.15,641,25000.0,15,0,0.47570887758393166
51837.07,718,15000.0,19,1,0.2893626248045114
30160.01,542,25000.0,9,1,0.8288847090995959
44164.64,788,5000.0,22,0,0.11321017877245751
17142.77,850,15000.0,32,1,0.874953408730985
63222.54,702,20000.0,12,0,0.31633787035651595
32502.06,442,20000.0,24,1,0.6153266800110513
26538.88,594,15000.0,36,0,0.5651871824590013
68145.85,711,5000.0,35,0,0.07337096285448264
23798.88,608,15000.0,23,1,0.6302552785980433
15598.39,777,10000.0,5,1,0.6410507077520339
14271.54,709,5000.0,14,0,0.350323067933248
52240.12,579,15000.0,33,0,0.2871301380981112
16843.88,653,10000.0,3,0,0.5936521958007418
97148.71499999998,561,25000.0,13,0,0.25733477447669306
10413.33,632,5000.0,3,1,0.4801076977587613
97148.71499999998,595,25000.0,27,0,0.25733477447669306
41217.18,767,10000.0,28,0,0.2426113913811818
34268.17,850,20000.0,17,1,0.5836149518648979
26187.79,507,20000.0,19,1,0.763685531099375
46142.13,458,20000.0,31,1,0.43343396947714646
35504.66,625,25000.0,7,0,0.7041130907015951
70402.29,498,5000.0,12,1,0.07101940832594614
38891.72,655,25000.0,39,0,0.6427938184832535
39742.68,725,25000.0,8,0,0.6290308295557935
29197.33,799,20000.0,39,1,0.6849706815424033
35095.66,670,25000.0,32,1,0.7123184941245121
43681.55,631,10000.0,11,1,0.2289243645345796
13015.54,452,15000.0,36,1,1.152379971943389
16172.84,653,15000.0,24,1,0.9274235432030983
56724.33,657,15000.0,24,0,0.264432132876089
40236.08,714,20000.0,15,1,0.49705396117213274
32519.98,579,20000.0,15,1,0.6149876172243272
36719.39,606,15000.0,38,1,0.4084923934631413
44736.68,502,5000.0,34,0,0.111762612634361
26268.98,421,15000.0,22,1,0.5709939634518184
22765.86,539,25000.0,7,1,1.0980873076041229
40843.67,493,15000.0,2,1,0.3672449795775067
20190.68,684,15000.0,23,0,0.742880235819902
46395.22,598,5000.0,21,0,0.10776740001663929
13074.9,596,20000.0,13,1,1.5295314280470178
67338.9,552,20000.0,21,0,0.2970007380468341
48221.41,327,25000.0,33,1,0.5184311609477834
42345.52,801,15000.0,35,0,0.35422037041060284
65487.5,550,10000.0,30,0,0.1526985653969781
97148.71499999998,609,25000.0,20,0,0.25733477447669306
66744.16,505,20000.0,4,1,0.2996471953921453
12033.81,747,5000.0,18,1,0.41546148215052836
16852.49,664,20000.0,20,1,1.1866978293516652
24961.97,567,20000.0,1,1,0.8011867177663555
36888.48,611,5000.0,2,0,0.13553999676872647
49542.96,818,15000.0,29,0,0.30276142641807396
23495.25,643,15000.0,33,1,0.6383997446401022
40621.8,632,20000.0,24,0,0.4923343541065608
23081.12,556,25000.0,34,1,1.08308942159559
25161.98,461,10000.0,28,0,0.3974092098789571
15615.25,634,25000.0,11,1,1.600896502041143
20869.83,683,25000.0,22,1,1.1978440723248667
16138.92,760,20000.0,27,1,1.2391635150607934
20220.98,425,20000.0,16,1,0.98902283554825
68335.53,537,10000.0,15,0,0.14633461780983026
20544.75,592,10000.0,8,0,0.48671866444398476
97148.71499999998,650,10000.0,2,0,0.10293390979067722
48824.66,635,20000.0,21,1,0.4096206789626602
40574.77,638,20000.0,30,0,0.49290500217247885
21698.22,691,25000.0,13,1,1.1521151451526828
55281.08,560,20000.0,2,1,0.36178088812866666
25709.54,743,15000.0,37,0,0.5834183179349792
39073.74,693,15000.0,22,1,0.3838797135950233
97148.71499999998,618,10000.0,20,1,0.10293390979067722
34281.6,810,20000.0,23,0,0.5833863242577868
72371.22,806,15000.0,31,0,0.20726184715627072
23815.55,743,25000.0,4,1,1.049690236411235
35561.07,348,5000.0,32,1,0.14059923958307263
97148.71499999998,808,25000.0,18,0,0.25733477447669306
24929.82,729,5000.0,33,0,0.20055497572883685
97148.71499999998,850,25000.0,2,1,0.25733477447669306
55528.47,774,15000.0,38,0,0.27012683535427223
25913.52,808,20000.0,27,1,0.7717681052938661
53074.12,738,5000.0,10,1,0.0942060988274732
65090.42,785,20000.0,9,0,0.30726015809764173
52737.71,849,20000.0,39,0,0.37922808502521205
14155.59,672,15000.0,1,1,1.0595772004416317
23475.62,493,10000.0,38,1,0.42595569549620005
31303.61,619,10000.0,26,0,0.31944176911962807
34729.33,689,5000.0,8,0,0.14396638327364006
52701.71,657,15000.0,38,0,0.2846153452071061
40401.44,525,20000.0,0,1,0.49501960772666204
16297.93,487,25000.0,32,1,1.5338430191429744
45620.79,576,25000.0,37,0,0.547983759514916
52383.74,731,5000.0,32,0,0.0954476437221985
50811.31,808,5000.0,2,0,0.0984013519558548
69457.37,742,5000.0,31,0,0.07198556487864602
59895.3,756,15000.0,12,0,0.25043283141028744
47834.77,642,25000.0,20,1,0.5226214608858601
34818.38,476,15000.0,3,1,0.4307945747454435
13405.54,604,15000.0,16,1,1.118856916102141
46993.8,624,20000.0,3,1,0.42557900022981265
41134.92,600,15000.0,19,1,0.3646448165010045
42742.43,655,15000.0,11,1,0.35093112555543626
16881.12,694,20000.0,25,1,1.1846853357279774
18984.27,735,10000.0,35,1,0.5267241392932521
68315.48,622,20000.0,15,0,0.2927551302409024
35463.77,460,5000.0,6,1,0.1409849831255074
54660.71,602,10000.0,32,0,0.18294341688176238
36937.81,654,25000.0,1,1,0.6767949481859324
36969.69,772,15000.0,32,0,0.40572680682995094
63765.67,593,10000.0,13,0,0.15682173775108532
26645.44,701,25000.0,19,1,0.938211633524028
38471.48,679,20000.0,36,1,0.5198521124710442
27519.08,654,20000.0,26,1,0.7267420734242052
27981.6,743,5000.0,20,0,0.17868246696161186
30166.78,584,5000.0,1,1,0.1657397395499437
41493.01,592,10000.0,15,0,0.24099864052666878
27248.42,649,15000.0,18,1,0.5504704320312139
77145.9,586,20000.0,3,1,0.2592456728656628
21231.38,701,10000.0,9,1,0.4709787597998905
32463.67,579,10000.0,21,1,0.3080271569062615
27893.85,673,10000.0,11,0,0.3584891117894522
86524.83,640,5000.0,1,0,0.05778621251018337
40861.06,671,20000.0,1,1,0.48945158418346996
67447.63,604,5000.0,33,0,0.07413049012263109
14893.26,616,5000.0,17,1,0.33569979307464753
42626.45,660,10000.0,15,0,0.2345906217707135
61931.14,670,25000.0,18,1,0.40366762718032995
38153.41,650,25000.0,24,0,0.6552322523136905
68822.65,821,25000.0,29,1,0.3632472267890471
26625.56,551,10000.0,5,0,0.3755648495336987
84593.14,644,15000.0,26,0,0.1773172467974732
97148.71499999998,493,20000.0,14,1,0.20586781958135444
29210.89,687,10000.0,30,0,0.34232636094412244
27797.42,538,10000.0,21,0,0.3597326754542165
86858.07,622,5000.0,11,0,0.057564512261068415
93689.68,613,25000.0,9,1,0.26683550594360084
26536.7,678,10000.0,20,1,0.3768224073676317
28222.87,595,15000.0,30,1,0.531465032966776
30666.6,590,20000.0,35,1,0.6521540648762864
16209.13,794,15000.0,9,1,0.9253472982634933
20927.28,678,10000.0,18,0,0.4778223532942029
19880.92,594,10000.0,22,1,0.5029695321176225
22909.83,625,5000.0,9,1,0.21823740126394373
35567.55,815,15000.0,26,0,0.42172087419925747
41794.87,626,5000.0,1,1,0.11962904468790815
92069.62,581,15000.0,10,0,0.16291842066448559
19950.06,582,25000.0,7,1,1.2530662531213879
65551.64,595,25000.0,18,1,0.38137289360123405
31939.75,591,15000.0,15,0,0.46961952991085054
35253.56,522,5000.0,3,0,0.14182562482697275
54442.03,538,25000.0,13,1,0.4591956031837317
18515.56,567,10000.0,21,1,0.5400571164406347
45681.37,709,20000.0,16,1,0.4378056567555492
40129.67,612,5000.0,25,0,0.12459298586343065
48799.28,629,15000.0,34,1,0.3073752855516403
43195.91,777,20000.0,35,0,0.46299608004368825
97148.71499999998,780,20000.0,29,1,0.20586781958135444
24769.19,622,10000.0,20,1,0.40371107367363757
26407.46,587,5000.0,19,1,0.18933326668802347
24987.12,564,20000.0,25,1,0.8003803407379186
26022.42,719,5000.0,11,1,0.19213462335081247
24774.44,630,10000.0,7,0,0.4036255259240603
74117.72,611,15000.0,34,1,0.2023780227181473
85161.31,569,20000.0,28,1,0.23484567292737832
25785.1,573,20000.0,6,1,0.7756116667506913
22039.39,682,20000.0,9,1,0.9074249593587047
48187.23,518,5000.0,38,0,0.10375977702438956
26073.28,749,20000.0,19,1,0.7670393966774922
53090.81,597,5000.0,27,0,0.09417648409425107
41017.49,635,25000.0,13,1,0.6094812363887603
14625.96,516,25000.0,11,1,1.7091726510498424
91904.3,649,5000.0,7,0,0.05440382654754405
97148.71499999998,617,25000.0,6,1,0.25733477447669306
25142.8,645,10000.0,4,1,0.39771235851382847
28778.36,797,10000.0,0,1,0.34747124327990614
43110.39,668,25000.0,8,1,0.5798931558458217
44385.76,571,15000.0,17,0,0.33793861052259727
53912.98,579,5000.0,9,0,0.09274032449468579
97148.71499999998,710,25000.0,0,1,0.25733477447669306
32657.56,780,5000.0,19,0,0.15309921809167334
22494.4,678,25000.0,28,1,1.1113383180561358
15873.53,719,10000.0,1,1,0.629939910031982
23422.26,711,15000.0,25,1,0.6403890833299891
35600.82,792,5000.0,10,0,0.14044225828904253
97148.71499999998,455,15000.0,24,1,0.15440086468601583
26620.4,717,10000.0,33,0,0.3756376449022215
41534.21,748,20000.0,0,1,0.48151917373235864
35959.42,516,20000.0,30,1,0.55616703030721
74090.01,561,5000.0,37,0,0.06748457066518597
97148.71499999998,565,10000.0,21,0,0.10293390979067722
26409.49,577,5000.0,1,1,0.1893187138898218
36271.225,602,5000.0,0,0,0.1378465203058263
67947.9,674,5000.0,23,0,0.07358470850889419
54673.53,737,15000.0,35,0,0.27435078088462767
97148.71499999998,758,25000.0,35,1,0.25733477447669306
51552.55,566,10000.0,33,0,0.19397306296074662
29273.11,566,15000.0,8,1,0.5123981565963919
51761.03,782,25000.0,11,1,0.4829795122022842
70630.84,715,5000.0,19,1,0.07078960423514381
59414.25,658,20000.0,3,0,0.33661391646084127
49235.22,697,15000.0,14,1,0.30465376911550074
68871.99,647,10000.0,3,0,0.14519479987728134
73245.89,702,10000.0,4,1,0.1365245678007626
83224.36,616,25000.0,9,0,0.3003892082893964
53595.8,677,15000.0,39,0,0.2798674547734193
32850.73,499,5000.0,35,1,0.1521989861721133
39657.22,581,25000.0,34,0,0.6303863360483652
74899.72,582,10000.0,0,1,0.1335100650567845
22244.24,613,15000.0,17,1,0.6743015584457618
45306.42,557,20000.0,30,1,0.4414287990797093
28681.19,597,5000.0,5,1,0.1743242060665521
36947.26,499,10000.0,5,1,0.2706487396158845
78203.61,705,15000.0,18,0,0.19180454962949114
40727.53,642,20000.0,31,1,0.4910562694013263
37341.55,479,10000.0,29,0,0.26779103194613113
16059.99,567,20000.0,25,1,1.2452532502666398
56826.16,684,10000.0,2,0,0.1759721935778596
53492.17,596,25000.0,32,0,0.4673493831081613
97148.71499999998,580,25000.0,30,1,0.25733477447669306
30192.02,643,25000.0,19,1,0.8280059430954572
41418.8,684,15000.0,3,1,0.36214564049077974
42177.0,506,25000.0,31,1,0.5927260657214661
93570.64,705,15000.0,17,0,0.1603049812956148
34297.33,570,5000.0,9,1,0.1457796924806543
42933.72,648,25000.0,21,1,0.5822793301085928
52299.28,646,15000.0,16,0,0.2868053478872388
40617.95,597,10000.0,3,0,0.24619050960204536
27781.9,548,15000.0,36,1,0.539900442358429
40800.68,621,15000.0,6,1,0.3676319210385455
69160.08,813,10000.0,7,1,0.14458999194344566
19615.8,514,15000.0,0,1,0.7646507075567881
39331.53,819,10000.0,7,0,0.2542424807150722
23859.26,624,20000.0,18,1,0.8382138333781778
74386.37,654,25000.0,16,1,0.3360785574217774
14560.79,541,5000.0,8,0,0.34336438034060374
25968.69,573,15000.0,15,0,0.5775964210585495
45539.12,600,10000.0,36,0,0.21958659748810497
92903.3,545,25000.0,26,0,0.2690941108215658
34910.74,629,15000.0,1,0,0.42965489545923524
26026.75,609,25000.0,35,1,0.960513298306615
97148.71499999998,835,20000.0,11,0,0.20586781958135444
15232.58,533,15000.0,34,1,0.9846667690720107
9708.11,660,10000.0,30,1,1.0299605216132066
47287.85,675,20000.0,18,0,0.42293267863354683
26870.05,543,15000.0,25,1,0.5582215804741534
19678.07,719,25000.0,35,1,1.270385236700718
55548.62,610,20000.0,3,1,0.3600384665097619
42035.95,401,10000.0,30,1,0.23788595509426827
25888.47,716,15000.0,12,0,0.5793861365257766
16845.14,538,25000.0,38,1,1.4840194845822248
61296.28,545,25000.0,3,1,0.40784843960449796
53643.77,719,20000.0,39,0,0.3728229238376826
34217.57,615,15000.0,12,1,0.4383584702692135
97148.71499999998,742,25000.0,8,0,0.25733477447669306
19109.66,771,20000.0,1,1,1.046536331032
14540.38,586,5000.0,34,0,0.3438463199503761
23977.12,729,25000.0,11,1,1.0426171860012379
35335.68,574,20000.0,16,1,0.5659841275411273
42024.32,850,5000.0,3,0,0.11897589358034633
31421.84,581,20000.0,13,1,0.636479707117498
44856.92,753,25000.0,20,1,0.5573151853674891
17138.39,734,5000.0,7,1,0.2917256681830567
86358.18,682,20000.0,32,0,0.23159089745872993
34568.89,583,15000.0,27,0,0.43390360802420835
70995.91,635,5000.0,2,1,0.07042560021274165
44606.52,435,20000.0,13,1,0.4483548962148087
47765.17,672,15000.0,18,0,0.3140297830033264
51116.38,685,5000.0,5,0,0.09781408984576284
47506.66,663,20000.0,35,0,0.4209847422499866
53403.61,353,25000.0,19,0,0.4681243810225372
80619.15,523,5000.0,0,1,0.062019234645432936
40860.24,575,5000.0,9,1,0.12236535161439056
55570.19,679,15000.0,12,1,0.2699240379772324
34411.93,679,20000.0,11,1,0.5811769006591417
86169.39,633,25000.0,10,1,0.2901228600682903
24201.37,714,15000.0,35,1,0.619774013867237
97148.71499999998,547,5000.0,16,0,0.05146695489533861
35450.95,711,15000.0,28,1,0.4231078967447489
15390.95,697,15000.0,2,1,0.974535390252697
39216.88,688,15000.0,28,0,0.38247860414688406
24133.81,632,5000.0,9,0,0.20716964417784933
60137.33,833,10000.0,18,0,0.16628330051732398
24548.98,699,15000.0,3,1,0.6109984610985426
27786.07,553,10000.0,37,1,0.3598796130718352
11687.5,675,25000.0,11,1,2.1388544295675236
27684.17,725,25000.0,30,1,0.903010528741561
8481.75,591,25000.0,1,1,2.9471574666234415
14039.9,759,20000.0,0,1,1.424410116160645
57311.05,688,5000.0,16,0,0.08724168826625466
58190.66,416,10000.0,24,0,0.1718459311867027
46876.63,680,20000.0,4,1,0.4266427291652757
20329.22,609,10000.0,13,0,0.4918785925582704
35290.64,704,5000.0,9,1,0.14167661236485468
36237.09,744,15000.0,20,0,0.41392910056793836
18123.8,670,20000.0,24,1,1.1034604519774012
89504.03,817,5000.0,34,0,0.055862782236931266
61476.94,632,20000.0,2,0,0.3253199440319568
31806.36,712,25000.0,17,1,0.7859816092879133
36906.08,730,20000.0,35,1,0.5419014454679156
41152.08,640,15000.0,38,0,0.3644927670055315
10667.52,728,15000.0,32,1,1.406005706508494
31310.02,591,10000.0,16,0,0.3193763729191831
24120.31,608,20000.0,39,1,0.8291423641584972
